id#title#content#regular price#height-product#load#rigidity-product#set-of-springs#size-product#image#categories
mirrorform#MIRROR FORM (МИРРОР ФОРМ)##0#####160x200##
mirrorform#MIRROR FORM (МИРРОР ФОРМ)##0#####170x200##
mirrorform#MIRROR FORM (МИРРОР ФОРМ)##0#####180x200##
mirrorform#MIRROR FORM (МИРРОР ФОРМ)##0#####190x200##
mirrorform#MIRROR FORM (МИРРОР ФОРМ)##0#####200x200##
bio_comfort#BIOCOMFORT (БИОКОМФОРТ)#"<div id=""description"" class=""box js-box"">  <p>Матрасы LINEA BENESSERE &ndash; это натуральный продукт, созданный из высококачественных компонентов. <br />Производство 100% Италия.<br />Необходимо уточнять наличие на складе.&nbsp;</p>  <p>Эргономический матрас Biocomfort, выполненный из 100% латексной пены с семью зонами поддержки. Антиаллергенный, антистатичный, антибактериальный наполнитель идеально адаптируется под тело человека,&nbsp; гарантируя естественное положение позвоночника, исключая давление на тело человека со стороны матраса.</p>          </div><table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">  <tbody>  <tr valign=""top"">  <td align=""left"" width=""250""><a href=""/files/project_2016/galery/01.png"" rel=""lightbox"" rev=""alternate""><img src=""http://www.lineaflex.ru/files/project_2016/galery/01.png"" alt=""01"" width=""240"" height=""123"" /></a></td>  <td align=""left""><br />Блок стопроцентной латексной пены с высокими эргономическими характеристиками. Благодаря своему природному происхождению антистатичен и антиаллергенен . Семь зон различной несущей способности обеспечивают дифференцированную поддержку тела человека до минимума снижая давление со стороны матраса . Перфорация блока обеспечивает хороший воздухообмен.</td>  </tr>  </tbody>  </table><table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">  <tbody>  <tr valign=""top"">  <td align=""left"" width=""250""><img src=""http://www.lineaflex.ru/files/project_2016/galery/mirror01.png"" alt=""mirror01"" width=""240"" height=""123"" /></td>  <td align=""left""><br />Лен, который используется для наполнения стежки, гарантирует &laquo;климатический&raquo; комфорт: отводит лишнее тепло при высокий температуре окружающей среды и согревает в холод. Лен хорошо восстанавливается и обладает высокими гигроскопическими свойствами (он поглощает влаги до 20% собственного веса ). Лен антистатичен. Сочетание льна и ткани TENSEL позволили создать чехол, обладающий антибактериальными, антистатическими, антиаллегенными свойствами.</td>  </tr>  </tbody>  </table><table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">  <tbody>  <tr valign=""top"">  <td align=""left"" width=""250""><img src=""http://www.lineaflex.ru/files/project_2016/galery/03.png"" alt=""03"" width=""240"" height=""123"" /></td>  <td align=""left"">  <p><br />Для обеспечения постоянной вентиляции матраса и предотвращения появления плесени и бактерий используется специальная боковина, выполненная из трехмерной ткани.</p>  <p>Рекомендуется стирка при температуре 60 град. или сухая чистка. Для удобства по периметру боковины пришиты четыре ручки.</p>  </td>  </tr>  </tbody>  </table>"##20#140 кг#средняя#беспружинный##http://www.lineaflex.ru/files/project_2016/good_gallery/1365327222_9_mini2.jpg|http://www.lineaflex.ru/files/project_2016/good_gallery/1365327235_8_mini2.jpg|http://www.lineaflex.ru/files/project_2016/good_gallery/1365327292_5_mini2.jpg|http://www.lineaflex.ru/files/project_2016/good_gallery/1365327301_1_mini2.jpg|http://www.lineaflex.ru/files/project_2016/good_gallery/1366649050_6_mini2.jpg#catalog>mattresses-italy>linea-benessere
bio_comfort#BIOCOMFORT (БИОКОМФОРТ)##0#####80x200##
bio_comfort#BIOCOMFORT (БИОКОМФОРТ)##0#####85x200##
bio_comfort#BIOCOMFORT (БИОКОМФОРТ)##0#####90x200##
bio_comfort#BIOCOMFORT (БИОКОМФОРТ)##0#####100x200##
bio_comfort#BIOCOMFORT (БИОКОМФОРТ)##0#####110x200##
bio_comfort#BIOCOMFORT (БИОКОМФОРТ)##0#####120x200##
bio_comfort#BIOCOMFORT (БИОКОМФОРТ)##0#####130x200##
bio_comfort#BIOCOMFORT (БИОКОМФОРТ)##0#####140x200##
bio_comfort#BIOCOMFORT (БИОКОМФОРТ)##0#####150x200##
bio_comfort#BIOCOMFORT (БИОКОМФОРТ)##0#####160x200##
bio_comfort#BIOCOMFORT (БИОКОМФОРТ)##0#####170x200##
bio_comfort#BIOCOMFORT (БИОКОМФОРТ)##0#####180x200##
bio_comfort#BIOCOMFORT (БИОКОМФОРТ)##0#####190x200##
bio_comfort#BIOCOMFORT (БИОКОМФОРТ)##0#####200x200##
ergo_tech#ERGOTECH (ЕРГОТЕЧ)#"<div id=""description"" class=""box js-box"">  <p>Матрасы LINEA BENESSERE &ndash; это натуральный продукт, созданный из высококачественных компонентов.&nbsp;<br />Производство 100% Италия.<br />Необходимо уточнять наличие на складе.</p>  <p>Эргономичный матрас Ergotech, выполненный из инновационной пены BIOGREEEN. Матрас имеет семь зон различной несущей способности. BIOGREEEN - натуральная высокоэластичная пена растительного происхождения. Благодаря высокой эластичности и семи зонам различной несущей способности хорошо адаптируется под тело чело человека, гарантируя здоровый сон.</p>          </div><table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">  <tbody>  <tr valign=""top"">  <td align=""left"" width=""250""><img src=""http://www.lineaflex.ru/files/project_2016/galery/01_e.png"" alt=""01_e"" width=""240"" height=""123"" /></td>  <td align=""left""><br /> Блок BIOGREEEN состоит из двух составляющих: одна с перфорированной поверхностью, которая обеспечивает высокий уровень воздухообмена, а также более высокой жесткости (portanza firm) - противоположная более мягкая поверхность (portanza soft), перфорированная в области плеч и бедер. Структура блока обеспечивает воздухообмен внутри матраса, формируя естественный микроклимат.</td>  </tr>  </tbody>  </table><table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">  <tbody>  <tr valign=""top"">  <td align=""left"" width=""250""><img src=""http://www.lineaflex.ru/files/project_2016/galery/mirror01.png"" alt=""mirror01"" width=""240"" height=""123"" /></td>  <td align=""left""><br /> Лен, который используется для наполнения стежки, гарантирует &laquo;климатический&raquo; комфорт: отводит лишнее тепло при высокий температуре окружающей среды и согревает в холод. Лен хорошо восстанавливается и обладает высокими гигроскопическими свойствами (он поглощает влаги до 20% собственного веса ). Лен антистатичен. Сочетание льна и ткани TENSEL позволили создать чехол, обладающий антибактериальными, антистатическими, антиаллегенными свойствами.</td>  </tr>  </tbody>  </table><table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">  <tbody>  <tr valign=""top"">  <td align=""left"" width=""250""><img src=""http://www.lineaflex.ru/files/project_2016/galery/mirror02.png"" alt=""mirror02"" width=""240"" height=""123"" /></td>  <td align=""left""><br /> Для обеспечения постоянной вентиляции матраса и предотвращения появления плесени и бактерий используется специальная боковина, выполненная из трехмерной ткани. Чехол матраса съемный. Рекомендуется стирка при температуре 60 С или сухая чистка. Для удобства по периметру боковины четыре ручки.</td>  </tr>  </tbody>  </table>"##20#160 кг#средняя#беспружинный##http://www.lineaflex.ru/files/project_2016/good_gallery/1365325641_4_mini2.jpg|http://www.lineaflex.ru/files/project_2016/good_gallery/1365325840_6_mini2.jpg|http://www.lineaflex.ru/files/project_2016/good_gallery/1365326460_1_mini2.jpg|http://www.lineaflex.ru/files/project_2016/good_gallery/1365326587_4_mini2.jpg|http://www.lineaflex.ru/files/project_2016/good_gallery/1365325457_3_mini2.jpg|http://www.lineaflex.ru/files/project_2016/good_gallery/1366649115_3_mini2.jpg#Матрасы Италия>LINEA BENESSERE
ergo_tech#ERGOTECH (ЕРГОТЕЧ)##0#####80x200##
ergo_tech#ERGOTECH (ЕРГОТЕЧ)##0#####85x200##
ergo_tech#ERGOTECH (ЕРГОТЕЧ)##0#####90x200##
ergo_tech#ERGOTECH (ЕРГОТЕЧ)##0#####100x200##
ergo_tech#ERGOTECH (ЕРГОТЕЧ)##0#####110x200##
ergo_tech#ERGOTECH (ЕРГОТЕЧ)##0#####120x200##
ergo_tech#ERGOTECH (ЕРГОТЕЧ)##0#####130x200##
ergo_tech#ERGOTECH (ЕРГОТЕЧ)##0#####140x200##
ergo_tech#ERGOTECH (ЕРГОТЕЧ)##0#####150x200##
ergo_tech#ERGOTECH (ЕРГОТЕЧ)##0#####160x200##
ergo_tech#ERGOTECH (ЕРГОТЕЧ)##0#####170x200##
ergo_tech#ERGOTECH (ЕРГОТЕЧ)##0#####180x200##
ergo_tech#ERGOTECH (ЕРГОТЕЧ)##0#####190x200##
ergo_tech#ERGOTECH (ЕРГОТЕЧ)##0#####200x200##
relaxlinea#RELAXLINEA M.I. (РЕЛАКСЛИНИЯ)#"<div id=""description"" class=""box js-box"">  <p>Матрасы LINEA BENESSERE &ndash; это натуральный продукт, созданный из высококачественных компонентов.&nbsp;<br />Производство 100% Италия.<br />Необходимо уточнять наличие на складе. &nbsp; &nbsp;</p>  <p>Эргономический матрас Relaxlinea M.I., в основе которого семизональный блок независимых пружин. В качестве мягких наполнителей используются два материала: с одной стороны Ergolatex, с другой - Memory Naturalis c эффектом долгой памяти.&nbsp;</p>          </div><table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">  <tbody>  <tr valign=""top"">  <td align=""left"" width=""250""><img src=""http://www.lineaflex.ru/files/project_2016/galery/01_r.png"" alt=""01_r"" width=""240"" height=""123"" /> <img src=""http://www.lineaflex.ru/files/project_2016/galery/02_r.png"" alt=""02_r"" width=""240"" height=""123"" /></td>  <td align=""left""><br /> Основной несущей составляющей Relaxlinea M.I является семизональный блок независимых пружин, состоящий из 800 независимых пружин на 7 различных зон поддержки. Кроме блока отличительной чертой этого матраса является использование различных материалов для мягкого наполнения: с одной стороны используется Ergolatex (более жесткая поверхность) - инновационная высокоэластичная пена на латексной основе и с другой стороны - термочувствительная, способствующая хорошей циркуляции крови пена с эффектом долгой памяти Memory Naturalis.</td>  </tr>  </tbody>  </table><table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">  <tbody>  <tr valign=""top"">  <td align=""left"" width=""250""><img src=""http://www.lineaflex.ru/files/project_2016/galery/03_r.png"" alt=""03_r"" width=""240"" height=""123"" /></td>  <td align=""left""><br /> ALOE VERA - обладает увлажняющим, противовоспалительным, успокаивающим, смягчающим и регенерирующим действием, содержит активные вещества. Чехол матраса выполнен из ткани с экстрактом ALOE VERA, отвечает самым высоким санитарно-гигиеническим стандартам. Для обеспечения постоянной вентиляции матраса и предотвращения появления плесени и бактерий используется специальная боковина, выполненная из трехмерной ткани. Чехол матраса съемный. Рекомендуется стирка при температуре 60 град., или сухая чистка. Для удобства по периметру боковины четыре ручки.</td>  </tr>  </tbody>  </table><table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">  <tbody>  <tr valign=""top"">  <td align=""left"" width=""130"">&nbsp;</td>  <td align=""left"">&nbsp;</td>  </tr>  </tbody>  </table>"##24#140 кг#средняя#независимый 7-и зонный##http://www.lineaflex.ru/files/project_2016/good_gallery/1365337461_5_mini2.png|http://www.lineaflex.ru/files/project_2016/good_gallery/1365337869_5_mini2.jpg|http://www.lineaflex.ru/files/project_2016/good_gallery/1365337879_6_mini2.jpg|http://www.lineaflex.ru/files/project_2016/good_gallery/1365337941_4_mini2.jpg#catalog>mattresses-italy>linea-benessere
relaxlinea#RELAXLINEA M.I. (РЕЛАКСЛИНИЯ)##0#####80x200##
relaxlinea#RELAXLINEA M.I. (РЕЛАКСЛИНИЯ)##0#####85x200##
relaxlinea#RELAXLINEA M.I. (РЕЛАКСЛИНИЯ)##0#####90x200##
relaxlinea#RELAXLINEA M.I. (РЕЛАКСЛИНИЯ)##0#####100x200##
relaxlinea#RELAXLINEA M.I. (РЕЛАКСЛИНИЯ)##0#####110x200##
relaxlinea#RELAXLINEA M.I. (РЕЛАКСЛИНИЯ)##0#####120x200##
relaxlinea#RELAXLINEA M.I. (РЕЛАКСЛИНИЯ)##0#####130x200##
relaxlinea#RELAXLINEA M.I. (РЕЛАКСЛИНИЯ)##0#####140x200##
relaxlinea#RELAXLINEA M.I. (РЕЛАКСЛИНИЯ)##0#####150x200##
relaxlinea#RELAXLINEA M.I. (РЕЛАКСЛИНИЯ)##0#####160x200##
relaxlinea#RELAXLINEA M.I. (РЕЛАКСЛИНИЯ)##0#####170x200##
relaxlinea#RELAXLINEA M.I. (РЕЛАКСЛИНИЯ)##0#####180x200##
relaxlinea#RELAXLINEA M.I. (РЕЛАКСЛИНИЯ)##0#####190x200##
relaxlinea#RELAXLINEA M.I. (РЕЛАКСЛИНИЯ)##0#####200x200##
camelia#СAMELIA (КАМЕЛИЯ)#"<div id=""description"" class=""box js-box"">  <p>Матрасы LINEA BENESSERE &ndash; это натуральный продукт, созданный из высококачественных компонентов.&nbsp;<br />Производство 100% Италия.<br />Необходимо уточнять наличие на складе. &nbsp; &nbsp;</p>  <p>Эргономичный матрас&nbsp;Сamelia на базе семизонального блока независимых пружин c Memory Naturalis в качестве мягкого наполнения. Анатомичные свойства семизонального блока независимых пружин хорошо дополняет термочувствительный, великолепно адаптируемый под тело человека Memory Naturalis. Сочетание этих комплектующих гарантирует естественное положение позвоночника во время сна. Сamelia - гарантия комфорта и здорового отдыха.</p>          </div><table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">  <tbody>  <tr valign=""top"">  <td align=""left""><img src=""http://www.lineaflex.ru/files/project_2016/galery/02_c.png"" alt=""02_c"" width=""120"" height=""123"" /></td>  <td align=""left"" width=""250""><img src=""http://www.lineaflex.ru/files/project_2016/galery/01_r.png"" alt=""01_r"" width=""240"" height=""123"" /></td>  <td align=""left""><br />Семизональный блок независимых пружин &ndash; эргономичная система состоящая из 800 пружин на 7 зон различной несущей способности. Хорошо повторяет контуры тела человека. Каркас из пенополиуретана по всему периметру матраса гарантирует максимальный комфорт в течение отдыха, исключая неприятное ощущение скатывания с матраса, которое традиционно сопутствует всем пружинным матрасам. Memory Naturalis - термочувствительный, автомоделируемый материал идеально адаптируется под тело человека, обеспечивая идеальную циркуляцию лимфосистемы. Благодаря структуре открытых клеток, не задерживает влагу.</td>  </tr>  </tbody>  </table><table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">  <tbody>  <tr valign=""top"">  <td align=""left"" width=""240""><img src=""http://www.lineaflex.ru/files/project_2016/galery/03_c.png"" alt=""03_c"" width=""240"" height=""123"" /></td>  <td align=""left"" width=""130""><img src=""http://www.lineaflex.ru/files/project_2016/galery/04_c.png"" alt=""04_c"" width=""120"" height=""123"" /></td>  <td align=""left"" width=""482""><br />Camelia - сезонный матрас благодаря наполнению стежки. С зимней стороны ткань простегана на мохере (высококачественная шерсть), а с летней свежесть гарантирует лен. Для чехла используется ткань СOOLMAX c антибактериальной пропиткой. Ткань отлично отводит влагу, создавая в сочетании с натуральными наполнителями здоровый микроклимат .</td>  </tr>  </tbody>  </table><table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">  <tbody>  <tr valign=""top"">  <td align=""left"" width=""250""><img src=""http://www.lineaflex.ru/files/project_2016/galery/05_c.png"" alt=""05_c"" width=""240"" height=""123"" /></td>  <td align=""left""><br />Для обеспечения постоянной вентиляции матраца и предотвращения появления плесени и бактерий используется специальная боковина, выполненная из трехмерной ткани. Для удобства по периметру матраса четыре ручки.</td>  </tr>  </tbody>  </table>"##24#140 кг#средняя#независимый 7-и зонный##http://www.lineaflex.ru/files/project_2016/good_gallery/1365335322_4_mini2.png|http://www.lineaflex.ru/files/project_2016/good_gallery/1365335423_6_mini2.jpg|http://www.lineaflex.ru/files/project_2016/good_gallery/1365335920_5_mini2.jpg|http://www.lineaflex.ru/files/project_2016/good_gallery/1365336684_2_mini2.jpg#catalog>mattresses-italy>linea-benessere
camelia#СAMELIA (КАМЕЛИЯ)##0#####80x200##
camelia#СAMELIA (КАМЕЛИЯ)##0#####85x200##
camelia#СAMELIA (КАМЕЛИЯ)##0#####90x200##
camelia#СAMELIA (КАМЕЛИЯ)##0#####100x200##
camelia#СAMELIA (КАМЕЛИЯ)##0#####110x200##
camelia#СAMELIA (КАМЕЛИЯ)##0#####120x200##
camelia#СAMELIA (КАМЕЛИЯ)##0#####130x200##
camelia#СAMELIA (КАМЕЛИЯ)##0#####140x200##
camelia#СAMELIA (КАМЕЛИЯ)##0#####150x200##
camelia#СAMELIA (КАМЕЛИЯ)##0#####160x200##
camelia#СAMELIA (КАМЕЛИЯ)##0#####170x200##
camelia#СAMELIA (КАМЕЛИЯ)##0#####180x200##
camelia#СAMELIA (КАМЕЛИЯ)##0#####190x200##
camelia#СAMELIA (КАМЕЛИЯ)##0#####200x200##
formlinea#FORMLINEA (ФОРМЛИНИЯ)#"<div id=""description"" class=""box js-box"">  <p>Матрасы LINEA BENESSERE &ndash; это натуральный продукт, созданный из высококачественных компонентов. <br />Производство 100% Италия.<br />Необходимо уточнять наличие на складе.&nbsp;</p>  <p>Эргономический матрас Formlinea, выполненный с использованием двух инновационных пен: Memory Naturalis и Massage Plus. Матрас идеально адаптируется под контуры человеческого тела, гарантирует равномерное распределение веса по всей поверхности.</p>          </div><table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">  <tbody>  <tr valign=""top"">  <td align=""left"" width=""250""><img src=""http://www.lineaflex.ru/files/project_2016/galery/01_f.png"" alt=""01_f"" width=""240"" height=""123"" /></td>  <td align=""left"">  <p><br />Memory Naturalis - инновационная вязкоэластичная пена с эффектом долгой памяти. Это термочувствительный, автомоделируемый материал, который идеально адаптируется под тело человека, гарантируя естественное положение позвоночника во время сна.&nbsp;</p>  <p>&nbsp; Massage Plus - более жесткий материал, но благодаря своей эластичности обладает высоким уровнем анотомических и ортопедических свойств.</p>  </td>  </tr>  </tbody>  </table><table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">  <tbody>  <tr valign=""top"">  <td align=""left"" width=""250""><img src=""http://www.lineaflex.ru/files/project_2016/galery/02_f.png"" alt=""02_f"" width=""240"" height=""123"" /></td>  <td align=""left"">  <p>Чехол выполнен из нежнейшего трикотажного полотна с&nbsp; обработкой Actigard. &nbsp;Это технология обработки тканей, которая гарантирует максимальную защиту от различных грибковых микроорганизмов и пыльевых клещей, накапливания неприятных запахов. Наполнение стежки 100% полиэстер. Поддерживает постоянную температуру и не провоцирует аллергию.</p>  </td>  </tr>  </tbody>  </table><table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">  <tbody>  <tr valign=""top"">  <td align=""left"" width=""250""><img src=""http://www.lineaflex.ru/files/project_2016/galery/03_f.png"" alt=""03_f"" width=""240"" height=""123"" /></td>  <td align=""left"">  <p><br />Для обеспечения постоянной вентиляции матраса и предотвращения появления плесени и бактерий используется специальная боковина, выполненная из трехмерной ткани.&nbsp;</p>  <p>Рекомендуется стирка при температуре 60 град. , или сухая чистка. Для удобства по периметру боковины пришиты четыре ручки.</p>  </td>  </tr>  </tbody>  </table>"##20#160 кг#средняя#беспружинный##http://www.lineaflex.ru/files/project_2016/good/1348662685_1_mini5.jpg#catalog>mattresses-italy>linea-benessere
formlinea#FORMLINEA (ФОРМЛИНИЯ)##0#####80x200##
formlinea#FORMLINEA (ФОРМЛИНИЯ)##0#####85x200##
formlinea#FORMLINEA (ФОРМЛИНИЯ)##0#####90x200##
formlinea#FORMLINEA (ФОРМЛИНИЯ)##0#####100x200##
formlinea#FORMLINEA (ФОРМЛИНИЯ)##0#####110x200##
formlinea#FORMLINEA (ФОРМЛИНИЯ)##0#####120x200##
formlinea#FORMLINEA (ФОРМЛИНИЯ)##0#####130x200##
formlinea#FORMLINEA (ФОРМЛИНИЯ)##0#####140x200##
formlinea#FORMLINEA (ФОРМЛИНИЯ)##0#####150x200##
formlinea#FORMLINEA (ФОРМЛИНИЯ)##0#####160x200##
formlinea#FORMLINEA (ФОРМЛИНИЯ)##0#####170x200##
formlinea#FORMLINEA (ФОРМЛИНИЯ)##0#####180x200##
formlinea#FORMLINEA (ФОРМЛИНИЯ)##0#####190x200##
formlinea#FORMLINEA (ФОРМЛИНИЯ)##0#####200x200##
